"group","CBSA","Days.with.AQI","Good.Days","Moderate.Days","Unhealthy.for.Sensitive.Groups.Days","Unhealthy.Days","Very.Unhealthy.Days","Hazardous.Days","Max.AQI","X90th.Percentile.AQI","Median.AQI","Days.CO","Days.NO2","Days.Ozone","Days.PM2.5","Days.PM10","index_nsa","GSPC.Close","Gross.domestic.product..constant.prices","Gross.domestic.product.per.capita..constant.prices","Gross.domestic.product.per.capita..current.prices","Gross.domestic.product.based.on.purchasing.power.parity..PPP..share.of.world.total","Inflation..average.consumer.prices","Volume.of.imports.of.goods.and.services","Volume.of.exports.of.goods.and.services","Unemployment.rate","Current.account.balance","lat_numeric","lon_numeric","Year"
4,"Pensacola-Ferry Pass-Brent, FL",365.2,217.2,132.8,13.8,1.4,0,0,156.2,77.6,46.8,0,0.2,197.2,167.8,0,188.784,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,30.4332772,-87.199966,2011
4,"Peoria, IL",365.2,195.6,164,5.4,0.2,0,0,121,72.6,48.4,1.2,0,135.4,228.4,0.2,164.0305,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,40.6936488,-89.5889864,2011
4,"Pittsburgh, PA",365.2,76.2,233.6,43.6,11.8,0,0,180.2,115,64.4,0,5,58.8,300.6,0.8,170.577333333333,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,40.4406248,-79.9958864,2011
4,"Pittsfield, MA",358.4,246.4,103,8,1,0,0,157.6,74.2,40.4,0,0,108.8,249.6,0,212.493,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,42.4500845,-73.2453824,2011
4,"Pocatello, ID",363,319.6,41.6,1.6,0.2,0,0,117.8,50.6,24.2,0,0,0,184.6,178.4,175.4385,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,42.8621042,-112.4506191,2011
4,"Port St. Lucie, FL",364.4,293.8,70.2,0.4,0,0,0,97.2,55.8,39,0,0,183.4,181,0,177.1955,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,27.2730492,-80.3582261,2011
4,"Portland-South Portland, ME",353,298.6,46.8,6.2,1.4,0,0,162,59.4,36.2,0,24.4,276.4,46.2,6,223.211,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,43.6501182,-70.2415989,2011
4,"Portland-Vancouver-Hillsboro, OR-WA",365.2,254.4,97.2,12.2,1.4,0,0,155.6,76.2,39.4,0,4.6,167.8,192.6,0.2,268.653833333333,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,45.6536758,-122.5462872,2011
4,"Providence-Warwick, RI-MA",365.2,232.8,116.8,13.4,2.2,0,0,154.6,79,44,0,19.6,159.4,185.6,0.6,205.135666666667,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,41.7169652,-71.4939096,2011
4,"Provo-Orem, UT",365.2,185.8,158.6,16.8,3.8,0.2,0,186.2,87.6,50.8,0,62.2,173.6,124.4,5,177.858,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,40.3566937,-111.7376178,2011
4,"Pueblo, CO",147.8,130.8,17,0,0,0,0,78.2,47.2,29.2,0,0,22.2,83.6,42,161.8585,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,38.2705996,-104.6101033,2011
4,"Racine, WI",183.8,145.4,32.6,5.2,0.6,0,0,149.6,72,40,0,0,183.8,0,0,170.3855,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,42.7261309,-87.7828523,2011
4,"Rapid City, SD",365.2,270,93.4,0.8,0.8,0,0.2,179.8,61,43.6,0,0.8,255.2,28.2,81,205.4745,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,44.0805434,-103.2310149,2011
4,"Reading, PA",346.8,215.8,114,16,1,0,0,150.8,82.6,43.6,0.4,35.2,150,159.2,2,168.0605,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,40.3356483,-75.9268747,2011
4,"Redding, CA",365.2,266.6,82.4,14.6,1.4,0.2,0,155.2,83,44,0,0,351.4,13.6,0.2,192.975,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,40.5865396,-122.3916754,2011
4,"Reno, NV",365.2,223.2,134.4,7,0.6,0,0,140,77,47.6,0,75.2,253.4,25.4,11.2,166.1235,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,39.529919,-119.8142691,2011
4,"Richmond, VA",365.2,205.4,134.8,21.2,3.6,0.2,0,175.6,90.6,47.4,0.2,66,156,142.8,0.2,206.5085,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,37.5407246,-77.4360481,2011
4,"Riverside-San Bernardino-Ontario, CA",365.2,23.8,166.6,92.4,67.8,14,0.6,438.6,179.6,97.4,0,14.6,207,108.8,34.8,178.69125,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,34.9592083,-116.419389,2011
4,"Roanoke, VA",365.2,213.8,146.8,4.4,0.2,0,0,123.2,73,47,0.6,18.6,116,227.6,2.4,186.007,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,37.2709704,-79.9414266,2011
4,"Rochester, MN",360.8,228,127.8,4.4,0.6,0,0,131.2,70.6,44,0,0,120.2,236,4.6,176.8355,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,44.0121221,-92.4801989,2011
4,"Rochester, NY",363.6,282.8,74.8,5.6,0.4,0,0,138.2,63.6,37.4,2.4,2.8,223.4,135,0,138.39775,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,43.1565779,-77.6088465,2011
4,"Rockford, IL",365.2,313.8,49,2.4,0,0,0,116.8,56.2,34.2,7.4,0,310,47.8,0,141.221,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,42.2711311,-89.0939952,2011
4,"Rocky Mount, NC",269.2,174.6,86.6,8,0,0,0,128.4,78,45,0,0,179.8,89.4,0,147.588,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,35.9382103,-77.7905339,2011
4,"Rome, GA",345.8,147.4,195.4,2.4,0.6,0,0,137.8,73.2,54,0,0,0,345.4,0.4,166.432,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,34.257038,-85.1646726,2011
4,"Salem, OR",362.4,302.6,57.8,2,0,0,0,125.2,59.6,30.4,0,0,140.6,221.8,0,191.3285,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,44.9428975,-123.0350963,2011
4,"Salinas, CA",365.2,343,22,0.2,0,0,0,102.8,46.8,35.4,0,10.6,305,39.4,10.2,210.253,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,36.6777372,-121.6555013,2011
4,"Salisbury, MD-DE",289.8,183,89.8,15.2,1.8,0,0,161,88.2,46.4,0,0,237.2,52.6,0,234.689,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,38.3606736,-75.5993692,2011
4,"Salt Lake City, UT",365.2,152,175.8,30.8,6.4,0,0.2,231,100.8,54.2,0,44,164.8,133.8,22.6,248.7555,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,40.7607793,-111.8910474,2011
4,"San Antonio-New Braunfels, TX",365.2,214.2,138.4,11.4,1.2,0,0,153.2,76,47.2,0,20.2,167.2,176,1.8,189.976833333333,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,29.4249213,-98.4930675,2011
4,"San Jose-Sunnyvale-Santa Clara, CA",365.2,192.4,153.4,18,1.4,0,0,154.6,83.6,49.2,0,6,214.2,144.4,0.6,238.8115,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,37.36883,-122.0363496,2011
4,"Santa Cruz-Watsonville, CA",365.2,347,18,0.2,0,0,0,94.8,45.4,34.2,1.4,1.2,302.8,56.8,3,242.79,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,36.910231,-121.7568946,2011
4,"Santa Fe, NM",365.2,308,56.8,0.4,0,0,0,96.2,56.2,40.6,1.2,0,319.8,42.6,1.6,182.7395,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,35.6869752,-105.937799,2011
4,"Santa Maria-Santa Barbara, CA",365.2,240.8,113.6,9.2,1.6,0,0,162,72,46.6,0,3.4,302.8,57.6,1.4,240.2515,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,34.9530337,-120.4357191,2011
4,"Savannah, GA",364.8,217.2,143.4,3.4,0.8,0,0,133.2,67.8,45.4,0,0,87.4,277.2,0.2,211.332,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,32.0808989,-81.091203,2011
4,"Sebastian-Vero Beach, FL",330.4,291,38.2,1.2,0,0,0,101,55.4,37.8,0,0,330.4,0,0,184.197,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,27.6386434,-80.3972736,2011
4,"Sheboygan, WI",192.2,148.4,31.8,9.6,2.2,0.2,0,168.2,81.4,41,0,0,189.2,0,3,165.4145,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,43.7508284,-87.71453,2011
4,"Shreveport-Bossier City, LA",365.2,224.2,125.6,13.8,1.6,0,0,159.4,78.4,45.4,0,0,212.2,152,1,174.741,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,32.5159852,-93.7321228,2011
4,"Sierra Vista-Douglas, AZ",359.6,242.6,113,4,0,0,0,123.6,70.8,45.6,0,0,331.2,18.6,9.8,193.8975,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,31.828458,-109.949686,2011
4,"Sioux City, IA-NE-SD",269,197.2,70.4,1.4,0,0,0,115.2,64,39.4,0,0,98,158.8,12.2,151.7995,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,43.9695148,-99.9018131,2011
4,"Sioux Falls, SD",364.8,285.8,77.8,1.2,0,0,0,120,60.8,38.6,0,14.6,218.2,123.2,8.8,167.0645,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,43.5460223,-96.731265,2011
4,"South Bend-Mishawaka, IN-MI",362.8,189.4,162.2,10.4,0.8,0,0,136.8,80.4,48.8,0,29.4,113.2,220.2,0,151.8205,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,44.3148443,-85.6023643,2011
4,"Spartanburg, SC",361,177.2,167,15.6,1.2,0,0,144.6,85.6,51.4,0,0,170,190.8,0.2,151.6085,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,34.9495672,-81.9320482,2011
4,"Spokane-Spokane Valley, WA",365.2,223.6,137.8,2.6,1.2,0,0,121.4,71,44.6,0.6,0,123.2,219,22.4,181.3695,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,47.6826185,-117.1558381,2011
4,"Springfield, IL",365.2,304.4,58.8,1.8,0.2,0,0,112.6,59.2,34,30.2,0,276.2,58.8,0,135.2415,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,39.7817213,-89.6501481,2011
4,"Springfield, MA",365.2,219.4,128.2,15,2.2,0.4,0,167.4,80.2,45.6,0,8.6,172.8,183.8,0,195.31,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,42.1014831,-72.589811,2011
4,"Springfield, MO",348.6,254.4,90,3.8,0.4,0,0,129.8,70.2,41.6,4.4,75.2,186,82.6,0.4,148.452,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,37.2089572,-93.2922989,2011
4,"Springfield, OH",301.2,165.4,122.8,12.4,0.6,0,0,146.6,83.4,48.4,0,0,165.8,135.4,0,142.498,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,39.9242266,-83.8088171,2011
4,"St. Cloud, MN",362,288,71,2.8,0.2,0,0,126.2,59,36.6,7,0,146.8,208.2,0,194.792,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,45.5579451,-94.1632404,2011
4,"St. George, UT",353.6,221.8,126.4,5.4,0,0,0,116.6,76.2,46.8,0,0,344.6,9,0,165.4825,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,37.0965278,-113.5684164,2011
4,"St. Joseph, MO-KS",339.8,156.6,179.6,3.6,0,0,0,120.4,74,51.4,0,0,82.2,248.8,8.8,175.451,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,39.7674578,-94.846681,2011
4,"St. Louis, MO-IL",365.2,74.2,253,29.4,8.4,0.2,0,180,102.8,62.6,0,3.2,106,221.6,34.4,179.496833333333,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,38.6270025,-90.1994042,2011
4,"State College, PA",365.2,228.6,127.6,9,0,0,0,130.4,75.2,44.6,0,2.2,204.4,158.6,0,182.685,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,40.7933949,-77.8600012,2011
4,"Syracuse, NY",365.2,311.6,47.6,5.6,0.4,0,0,140,60,37.2,0.2,0,336.6,28.4,0,151.9185,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,43.0481221,-76.1474244,2011
4,"Tallahassee, FL",365.2,190.2,165.6,7.2,2,0,0.2,185.4,74,49.4,0,0,107.2,258,0,191.504,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,30.4381828,-84.2806235,2011
4,"Tampa-St. Petersburg-Clearwater, FL",365.2,197.4,155.4,10.4,1.8,0.2,0,170,77.8,49,0,0.8,185.8,177.2,1.4,212.92075,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,28.274347,-82.3885783,2011
4,"Terre Haute, IN",337.6,174.2,157.8,5.6,0,0,0,120,76,49.2,0,0,96.2,240.8,0.6,141.0235,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,39.4667034,-87.4139092,2011
4,"Texarkana, TX-AR",71.8,43.4,28.4,0,0,0,0,76.2,65.6,43.4,0,0,0,71.8,0,155.2675,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,33.4372167,-94.0674868,2011
4,"Toledo, OH",364.2,218.8,133.2,10.8,1.4,0,0,155.8,79.4,45.6,0,0,150.4,163,50.8,142.5025,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,41.6528052,-83.5378674,2011
4,"Topeka, KS",364.6,286.4,75,3.2,0,0,0,118.6,63.6,39.2,0,0,289.2,45,30.4,160.894,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,39.0473451,-95.6751576,2011
4,"Tucson, AZ",365.2,199,155.2,10.8,0.2,0,0,140.6,83,49.2,0,16.8,277.6,15.6,55.2,211.18575,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,32.2539787,-110.9741769,2011
4,"Tulsa, OK",365.2,153.6,191.2,18,2.4,0,0,167.6,87,54,0,1.8,172.6,187.2,3.6,174.953,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,36.1539816,-95.992775,2011
4,"Tuscaloosa, AL",298.2,190.6,103.4,3.8,0.4,0,0,114.4,68.2,44,0,0,136.8,161.4,0,174.123,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,33.2098407,-87.5691735,2011
4,"Twin Falls, ID",337.8,310.2,27.2,0.4,0,0,0,95.8,46.2,26,0,0,0,337.8,0,176.3115,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,42.5558381,-114.4700518,2011
4,"Tyler, TX",361.8,290.4,62,9.2,0.2,0,0,148.2,70,38.6,0,7.4,354.4,0,0,168.1055,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,32.3512601,-95.3010624,2011
4,"Urban Honolulu, HI",365.2,325.2,39.4,0.2,0.4,0,0,116.2,44.2,30.2,1,12.8,130.2,168.4,52.8,185.06,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,21.3098845,-157.8581401,2011
4,"Utica-Rome, NY",365.2,266.8,96.4,2,0,0,0,118,63.6,41,0,0,236.6,128.6,0,165.1125,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,43.100903,-75.232664,2011
4,"Valdosta, GA",278.4,111.4,163.2,3,0.8,0,0,137.8,72.2,51.2,0,0,0,278.4,0,175.58,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,30.8328597,-83.2771957,2011
4,"Victoria, TX",349,319.2,28,1.8,0,0,0,111,48.8,31.4,0,0,349,0,0,170.1775,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,28.8052674,-97.0035982,2011
4,"Vineland-Bridgeton, NJ",362.2,243.4,107.8,10.6,0.4,0,0,138.6,74.4,42.2,0,0,210.6,151.6,0,195.0445,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,39.4704305,-75.1398098,2011
4,"Virginia Beach-Norfolk-Newport News, VA-NC",365.2,220.6,129.6,12.6,2.4,0,0,154.2,78.4,45.6,0.2,28.2,156.8,179.8,0.2,233.341833333333,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,36.8507689,-76.2858726,2011
4,"Waco, TX",342.8,240.6,94.4,7.8,0,0,0,132,69.8,42.6,0.4,2.4,208.8,131.2,0,165.546,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,31.549333,-97.1466695,2011
4,"Walla Walla, WA",364.8,309.2,55.2,0.4,0,0,0,91.4,55.8,26,0,0,0,261.4,103.4,196.089,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,46.0645809,-118.3430209,2011
4,"Warner Robins, GA",289.2,134.4,153,1.4,0.4,0,0,122.4,71,51.6,0,0,0,289.2,0,150.6445,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,32.6130007,-83.624201,2011
4,"Waterloo-Cedar Falls, IA",321,207.6,109.6,3.4,0.4,0,0,120.6,66.6,44,0,0,148.6,167.8,4.6,196.4755,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,42.5206295,-92.4356627,2011
4,"Watertown-Fort Drum, NY",315.2,282.2,25.8,6.8,0.4,0,0,144,55.2,34.4,0,0,315.2,0,0,203.1165,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,43.9747838,-75.9107565,2011
4,"Weirton-Steubenville, WV-OH",365.2,204.8,146.2,13.8,0.4,0,0,145.4,82.4,47,2.4,0,135.2,163.2,64.4,163.5385,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,40.3697905,-80.6339638,2011
4,"Wenatchee, WA",364.8,265.4,97.4,1.8,0.2,0,0,114.6,66.8,27.6,0,0,0,364.8,0,192.979,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,47.4234599,-120.3103494,2011
4,"Wheeling, WV-OH",361.8,158.2,191.2,12.4,0,0,0,127,84,53.4,0,0,99.6,262.2,0,154.507,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,40.0639616,-80.7209149,2011
4,"Wichita Falls, TX",336.6,301.2,35.4,0,0,0,0,71.8,49.6,28,0,0,0,336.6,0,156.553,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,33.9137085,-98.4933873,2011
4,"Wichita, KS",365.2,254.6,100.8,9.6,0.2,0,0,137.4,72.4,43.4,0.4,30.4,275,44.4,15,167.29625,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,37.6871761,-97.330053,2011
4,"Williamsport, PA",247.8,208.2,34.6,4.6,0.4,0,0,123.8,63.4,37.2,0,0,227.6,0,20.2,167.0345,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,41.2411897,-77.0010786,2011
4,"Wilmington, NC",324.4,260.4,62.2,1.8,0,0,0,112.6,59.2,38.4,0,0,146.4,178,0,207.2305,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,34.2103894,-77.8868117,2011
4,"Winchester, VA-WV",279.8,194.8,81.2,3.6,0.2,0,0,127.4,69.2,42.6,0,0,169.2,105.4,5.2,196.287,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,39.1856597,-78.1633341,2011
4,"Winston-Salem, NC",365.2,157.2,185.6,20.2,2.2,0,0,163.6,88.6,53.2,0,11.6,123.2,230.4,0,159.0235,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,36.0998596,-80.244216,2011
4,"Worcester, MA-CT",365.2,247,105.8,9.6,2.8,0,0,165.4,73.8,42.6,0,20,215.4,129,0.8,198.6195,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,42.2625932,-71.8022934,2011
4,"Yakima, WA",365,262.2,93.6,8.4,0.8,0,0,146,72.8,31.4,0,0,0,363.8,1.2,164.5665,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,46.6020711,-120.5058987,2011
4,"York-Hanover, PA",365,201.4,144.4,17.8,1.4,0,0,154.2,85.8,47.4,0.2,55.4,138.8,167.4,3.2,175.1245,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,39.8006553,-76.9830358,2011
4,"Youngstown-Warren-Boardman, OH-PA",365.2,178.4,169,16.8,1,0,0,148.8,84.6,51.4,0,0,156.6,208.4,0.2,143.2595,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,41.291972,-80.543845,2011
4,"Yuba City, CA",365,194.2,149.4,19,2,0.4,0,161.2,88,49,0,14.2,178.4,172,0.4,173.046,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,39.1404477,-121.6169108,2011
4,"Yuma, AZ",361.8,239.4,107.4,14,0.8,0.2,0,181.2,78.8,43.2,0,1.4,165.4,16.2,178.8,187.6185,1205.77348937988,0.7584,50824.686,48422.146,17.105,2.2286,1.159,5.2594,7.6482,-3.6436,32.6926512,-114.6276916,2011
5,"Akron, OH",365.4,245.2,117.8,2.2,0.2,0,0,132.8,65.8,42.2,57,0,123.4,185,0,145.2885,1843.36500244141,2.1572,53219.212,54927.088,16.071,1.3084,3.0918,2.309,6.3482,-2.2122,41.0814447,-81.5190053,2016
5,"Albany, GA",362.2,239,121.4,1.8,0,0,0,113.8,63.2,40.8,0,0,0,362,0.2,145.297,1843.36500244141,2.1572,53219.212,54927.088,16.071,1.3084,3.0918,2.309,6.3482,-2.2122,31.5785074,-84.155741,2016
5,"Albany-Schenectady-Troy, NY",365.4,301,61.8,2.6,0,0,0,110.6,57.2,38,0.2,0,263,102.2,0,180.7345,1843.36500244141,2.1572,53219.212,54927.088,16.071,1.3084,3.0918,2.309,6.3482,-2.2122,42.7636479,-73.6536209,2016
5,"Albuquerque, NM",365.4,163.8,193.2,8,0.2,0.2,0,158.4,80,52.6,0,2.4,237.4,77.4,48.2,179.34275,1843.36500244141,2.1572,53219.212,54927.088,16.071,1.3084,3.0918,2.309,6.3482,-2.2122,35.0843859,-106.650422,2016
5,"Alexandria, LA",246.8,162,84.4,0.4,0,0,0,85.2,57.2,39.6,0,0,0,246.8,0,194.782,1843.36500244141,2.1572,53219.212,54927.088,16.071,1.3084,3.0918,2.309,6.3482,-2.2122,31.3112936,-92.4451371,2016
5,"Allentown-Bethlehem-Easton, PA-NJ",365.4,187.4,168.6,9,0.2,0.2,0,147.8,77.4,50,0,8.6,144.2,212.2,0.4,161.59225,1843.36500244141,2.1572,53219.212,54927.088,16.071,1.3084,3.0918,2.309,6.3482,-2.2122,40.6510611,-75.4438853,2016
5,"Altoona, PA",365.2,234.4,126.2,4.2,0.4,0,0,122.8,66.6,44.2,0,0,156,207.8,1.4,180.949,1843.36500244141,2.1572,53219.212,54927.088,16.071,1.3084,3.0918,2.309,6.3482,-2.2122,40.5186809,-78.3947359,2016
5,"Amarillo, TX",365.2,283.8,77.8,3.6,0,0,0,123.6,65.4,42.8,0,0,326.8,38.4,0,175.8995,1843.36500244141,2.1572,53219.212,54927.088,16.071,1.3084,3.0918,2.309,6.3482,-2.2122,35.2219971,-101.8312969,2016
5,"Ames, IA",213.4,192.2,21.2,0,0,0,0,82.2,52,38.4,0,0,213.4,0,0,177.7735,1843.36500244141,2.1572,53219.212,54927.088,16.071,1.3084,3.0918,2.309,6.3482,-2.2122,42.0307812,-93.6319131,2016
5,"Anchorage, AK",365.4,260,97.8,6.6,0.8,0.2,0,158.2,73.2,34.4,2.6,0,95.6,180.2,87,213.4265,1843.36500244141,2.1572,53219.212,54927.088,16.071,1.3084,3.0918,2.309,6.3482,-2.2122,61.2175758,-149.8996785,2016
5,"Ann Arbor, MI",364.8,275.2,83,6.2,0.4,0,0,122.4,67,40.4,0,0,253.8,111,0,161.2175,1843.36500244141,2.1572,53219.212,54927.088,16.071,1.3084,3.0918,2.309,6.3482,-2.2122,42.2808256,-83.7430378,2016
